"","x"
"998","Sarah Belouezzane"
"999","Bertrand Bissuel"
"1000","Benoît Floc'h"
"1001","Audrey Tonnelier"
"1002","Camille Stromboni"
"1003","Abel Mestre"
"1004","Michel Noblecourt"
"1005","Michel Noblecourt"
"1006","Olivier Faye"
"1007","Béatrice Jérôme"
"1008","Sylvia Zappi"
"1009","Cécile Chambraud"
"1010","Abel Mestre"
"1011","Benoît Floc'h"
"1012","Raphaëlle Besse Desmoulières"
"1013","Bertrand Bissuel"
"1014","Matthieu Goar"
"1015","Alexandre Lemarié"
"1016","Sandrine Blanchard"
"1017","Mathilde Damgé"
"1018","Adrien Sénécat"
"1019","Mathilde Damgé"
"1020","Alexandre Lemarié"
"1021","Bastien Bonnefous"
"1022","Cécile Ducourtieux"
"1023","Jean-Pierre Stroobants"
"1024","Patrick Roger"
"1025","Isabelle Chaperon"
"1026","Philippe Jacqué"
"1027","Alexandre Lemarié"
"1028","Aurélie Collas"
"1029","Sarah Belouezzane"
"1030","Bertrand Bissuel"
"1031","Mathilde Damgé"
"1032","Laura Motet"
"1033","Manon Rescan"
"1034","Audrey Tonnelier"
"1035","Cédric Pietralunga"
"1036","Alexandre Lemarié"
"1037","Olivier Faye"
"1038","Raphaëlle Besse Desmoulières"
"1039","Cécile Bouanchaud"
"1040","Audrey Tonnelier"
"1041","Raphaëlle Besse Desmoulières"
"1042","Olivier Faye"
"1043","Philippe Escande"
"1044","Françoise Fressoz"
"1045","Alexis Delcambre"
"1046","Alexandre Lemarié"
"1047","Audrey Tonnelier"
"1048","Isabelle Chaperon"
"1049","Rémi Barroux"
"1050","Laurent Carpentier"
"1051","Alain Beuve-Méry"
"1052","Julia Pascual"
"1053","Matthieu Goar"
"1054","Jean Birnbaum"
"1055","Sarah Belouezzane"
"1056","Bertrand Bissuel"
"1057","Mathilde Damgé"
"1058","Adrien Sénécat"
"1059","Manon Rescan"
"1060","Béatrice Jérôme"
"1061","Patrick Roger"
"1062","Audrey Tonnelier"
"1063","Bertrand Bissuel"
"1064","Manon Rescan"
"1065","Cécile Ducourtieux"
"1066","Aurélie Collas"
"1067","Patrick Roger"
"1068","Anne Rodier"
"1069","Alexandre Lemarié"
"1070","Mathilde Damgé"
"1071","Benoît Floc'h"
"1072","Alexandre Lemarié"
"1073","Audrey Tonnelier"
"1074","Jean-Michel Bezat"
"1075","Patrick Roger"
"1076","Patrick Roger"
"1077","Sarah Belouezzane"
"1078","Bertrand Bissuel"
"1079","Elise Barthet"
"1080","Cécile Ducourtieux"
"1081","Gérard Courtois"
"1082","Michel Noblecourt"
"1083","Alain Beuve-Méry"
"1084","Gérard Courtois"
"1085","Manon Rescan"
"1086","Isabelle Rey-Lefebvre"
"1087","Benoît Floc'h"
"1088","Louise Couvelaire"
"1089","Mathilde Damgé"
"1090","Abel Mestre"
"1091","Manon Rescan"
"1092","Alexandre Lemarié"
"1093","Bertrand Bissuel"
"1094","Cécile Ducourtieux"
"1095","Marc Semo"
"1096","Sarah Belouezzane"
"1097","Audrey Tonnelier"
"1098","Jean-Michel Bezat"
"1099","Bastien Bonnefous"
"1100","Cédric Pietralunga"
"1101","Françoise Fressoz"
"1102","Sandrine Cassini"
"1103","Isabelle Rey-Lefebvre"
"1104","Adrien Sénécat"
"1105","Maryline Baumard"
"1106","Gaëlle Dupont"
"1107","Gaëlle Dupont"
"1108","Bastien Bonnefous"
"1109","Matthieu Goar"
"1110","Olivier Faye"
"1111","Lucie Soullier"
"1112","Jean-Baptiste Jacquin"
"1113","Nathalie Guibert"
"1114","Olivier Faye"
"1115","Matthieu Goar"
"1116","Bastien Bonnefous"
"1117","Solenn de Royer"
"1118","Béatrice Jérôme"
"1119","Alexandre Lemarié"
"1120","Yann Bouchez"
"1121","Olivier Faye"
"1122","Matthieu Goar"
"1123","Bastien Bonnefous"
"1124","Solenn de Royer"
"1125","Benoît Floc'h"
"1126","Stéphane Mandard"
"1127","Sylvie Gittus"
"1128","Eugénie Dumas"
"1129","Agathe Dahyot"
"1130","Manon Rescan"
"1131","Alexandre Lemarié"
"1132","Philippe Ridet"
"1133","Nathalie Guibert"
"1134","François Béguin"
"1135","Patrick Roger"
"1136","Raphaëlle Besse Desmoulières"
"1137","Bertrand Bissuel"
"1138","Marie Charrel"
"1139","Antoine Schirer"
"1140","Karim El Hadj"
"1141","Abel Mestre"
"1142","Julia Pascual"
"1143","Gary Dagorn"
"1144","Françoise Fressoz"
"1145","Anne-Aël Durand"
"1146","Blaise Gauquelin"
"1147","Cédric Pietralunga"
"1148","Bastien Bonnefous"
"1149","Rémi Barroux"
"1150","Simon Roger"
"1151","Raphaëlle Besse Desmoulières"
"1152","Audrey Tonnelier"
"1153","Lucie Soullier"
"1154","Alexandre Lemarié"
"1155","Audrey Tonnelier"
"1156","Sarah Belouezzane"
"1157","Bertrand Bissuel"
"1158","Laurence Girard"
"1159","Patrick Roger"
"1160","Isabelle Chaperon"
"1161","Anne Chemin"
"1162","Anne Chemin"
"1163","Anne Chemin"
"1164","Anne Chemin"
"1165","Jean-Baptiste Jacquin"
"1166","Lucie Soullier"
"1167","Manon Rescan"
"1168","Patrick Roger"
"1169","Olivier Faye"
"1170","Lucie Soullier"
"1171","Matthieu Goar"
"1172","Alexandre Lemarié"
"1173","Thomas Wieder"
"1174","Solenn de Royer"
"1175","Alain Salles"
"1176","Abel Mestre"
"1177","Patrick Roger"
"1178","Audrey Tonnelier"
"1179","Cédric Pietralunga"
"1180","Manon Rescan"
"1181","Raphaëlle Besse Desmoulières"
"1182","Gaëlle Dupont"
"1183","Raphaëlle Besse Desmoulières"
"1184","Benoît Floc'h"
"1185","Jérôme Porier"
"1186","Anne-Aël Durand"
"1187","Jacques Follorou"
"1188","Maryline Baumard"
"1189","Louise Couvelaire"
"1190","Jean-Pierre Stroobants"
"1191","Olivier Faye"
"1192","Raphaëlle Besse Desmoulières"
"1193","Bertrand Bissuel"
"1194","Frédéric Lemaître"
"1195","Raphaëlle Bacqué"
"1196","Sylvia Zappi"
"1197","Gérard Courtois"
"1198","Manon Rescan"
"1199","Béatrice Jérôme"
"1200","Alexandre Lemarié"
"1201","Matthieu Goar"
"1202","Marc Semo"
"1203","Françoise Fressoz"
"1204","Manon Rescan"
"1205","Solenn de Royer"
"1206","Bastien Bonnefous"
"1207","Cédric Pietralunga"
"1208","Olivier Faye"
"1209","Lucie Soullier"
"1210","Olivier Faye"
"1211","Béatrice Jérôme"
"1212","Sarah Belouezzane"
"1213","Bertrand Bissuel"
"1214","Denis Cosnard"
"1215","Isabelle Chaperon"
"1216","Rémi Barroux"
"1217","Anne-Françoise Hivert"
"1218","Alexandre Lemarié"
"1219","Henri Seckel"
"1220","Michel Lefebvre"
"1221","Alexandre Pouchard"
"1222","Lucie Soullier"
"1223","Maryline Baumard"
"1224","Benoît Floc'h"
"1225","Audrey Tonnelier"
"1226","Luc Vinogradoff"
"1227","Anne-Aël Durand"
"1228","Patrick Roger"
"1229","Béatrice Jérôme"
"1230","Philippe Ridet"
"1231","Patrick Roger"
"1232","Isabelle Chaperon"
"1233","Bastien Bonnefous"
"1234","Solenn de Royer"
"1235","Nathalie Guibert"
"1236","Cédric Pietralunga"
"1237","Matthieu Goar"
"1238","Abel Mestre"
"1239","Maryline Baumard"
"1240","Benjamin Barthe"
"1241","Laurent Carpentier"
"1242","Françoise Fressoz"
"1243","Abel Mestre"
"1244","Michel Guerrin"
"1245","Abel Mestre"
"1246","Alexis Delcambre"
"1247","Daniel Psenny"
"1248","Françoise Fressoz"
"1249","Manon Rescan"
"1250","Alexandre Lemarié"
"1251","Solenn de Royer"
"1252","Bastien Bonnefous"
"1253","Jean-Baptiste de Montvalon"
"1254","Gérard Courtois"
"1255","Bastien Bonnefous"
"1256","Solenn de Royer"
"1257","Béatrice Jérôme"
"1258","Béatrice Jérôme"
"1259","Jean-Baptiste Jacquin"
"1260","Lucie Soullier"
"1261","Bastien Bonnefous"
"1262","Patrick Roger"
"1263","Sandrine Blanchard"
"1264","Jean-Pierre Stroobants"
"1265","Cécile Ducourtieux"
"1266","Audrey Tonnelier"
"1267","Bastien Bonnefous"
"1268","Adrien Sénécat"
"1269","Aurélie Collas"
"1270","Alexandre Lemarié"
"1271","Marie de Vergès"
"1272","Sylvia Zappi"
"1273","Bertrand Bissuel"
"1274","Matthieu Goar"
"1275","Raphaëlle Besse Desmoulières"
"1276","Solenn de Royer"
"1277","Hélène Sallon"
"1278","Marc Semo"
"1279","Sandrine Cassini"
"1280","Philippe Escande"
"1281","Bastien Bonnefous"
"1282","Solenn de Royer"
"1283","Cédric Pietralunga"
"1284","Matthieu Goar"
"1285","Lucie Soullier"
"1286","Isabelle Rey-Lefebvre"
"1287","Pierre Trouvé"
"1288","Manon Rescan"
"1289","Camille Bordenet"
"1290","Camille Bordenet"
"1291","Alexandre Lemarié"
"1292","Béatrice Jérôme"
"1293","Bertrand Bissuel"
"1294","Benoît Floc'h"
"1295","Cédric Pietralunga"
"1296","Audrey Tonnelier"
"1297","Isabelle Chaperon"
"1298","Cécile Chambraud"
"1299","Nicolas Chapuis"
"1300","Manon Rescan"
"1301","Alexandre Lemarié"
"1302","Anne Rodier"
"1303","Rémi Barroux"
"1304","Simon Roger"
"1305","Blaise Gauquelin"
"1306","Pauline Croquet"
"1307","Elisa Bellanger"
"1308","Manon Rescan"
"1309","Pierre Le Hir"
"1310","Nathalie Guibert"
"1311","Gérard Courtois"
"1312","Philippe Jacqué"
"1313","Denis Cosnard"
"1314","Enora Ollivier"
"1315","Bertrand Bissuel"
"1316","Bastien Bonnefous"
"1317","Solenn de Royer"
"1318","Patrick Roger"
"1319","Lucie Soullier"
"1320","Isabelle Rey-Lefebvre"
"1321","Vanessa Schneider"
"1322","Patrick Roger"
"1323","Michel Noblecourt"
"1324","Elise Vincent"
"1325","Soren Seelow"
"1326","Nathalie Guibert"
"1327","Elise Vincent"
"1328","Michel Noblecourt"
"1329","Enora Ollivier"
"1330","Anne-Aël Durand"
"1331","Matthieu Goar"
"1332","Alexandre Lemarié"
"1333","Olivier Faye"
"1334","Lucie Soullier"
"1335","Enora Ollivier"
"1336","Clarisse Fabre"
"1337","Samuel Laurent"
"1338","Isabelle Chaperon"
"1339","Pierre Breteau"
"1340","Gary Dagorn"
"1341","Audrey Tonnelier"
"1342","Patrick Roger"
"1343","Patrick Roger"
"1344","Olivier Faye"
"1345","Lucie Soullier"
"1346","Béatrice Jérôme"
"1347","Anne Rodier"
"1348","Enora Ollivier"
"1349","Bastien Bonnefous"
"1350","Solenn de Royer"
"1351","Adrien Sénécat"
"1352","Isabelle Rey-Lefebvre"
"1353","Anne-Aël Durand"
"1354","Françoise Fressoz"
"1355","Catherine Vincent"
"1356","Catherine Vincent"
"1357","Daniel Psenny"
"1358","François Béguin"
"1359","Raphaëlle Besse Desmoulières"
"1360","François Béguin"
"1361","Matthieu Goar"
"1362","Matthieu Goar"
"1363","Patrick Roger"
"1364","Isabelle Rey-Lefebvre"
"1365","Antoine Reverchon"
"1366","Patrick Roger"
"1367","Nathalie Guibert"
"1368","Manon Rescan"
"1369","Anne-Sophie Faivre Le Cadre"
"1370","Philippe Jacqué"
"1371","Cédric Pietralunga"
"1372","Julia Pascual"
"1373","Gaëlle Dupont"
"1374","Faustine Vincent"
"1375","Julia Pascual"
"1376","Cédric Pietralunga"
"1377","Maryline Baumard"
"1378","Aurélie Collas"
"1379","Françoise Fressoz"
"1380","Jean-Baptiste Jacquin"
"1381","Audrey Garric"
"1382","Henri Seckel"
"1383","Adrien Sénécat"
"1384","Patrick Roger"
"1385","Patrick Roger"
"1386","Patrick Roger"
"1387","Alexis Delcambre"
"1388","Camille Stromboni"
"1389","Sarah Belouezzane"
"1390","Bertrand Bissuel"
"1391","Benoît Floc'h"
"1392","Audrey Tonnelier"
"1393","Audrey Tonnelier"
"1394","Philippe Jacqué"
"1395","Patrick Roger"
"1396","Alexandre Lemarié"
"1397","Denis Cosnard"
"1398","Patrick Roger"
"1399","Cédric Pietralunga"
"1400","Sylvie Gittus"
"1401","Agathe Dahyot"
"1402","Françoise Fressoz"
"1403","Cécile Ducourtieux"
"1404","Solenn de Royer"
"1405","Benoît Floc'h"
"1406","Rémi Barroux"
"1407","Bertrand Bissuel"
"1408","Samuel Laurent"
"1409","Francine Aizicovici"
"1410","Matthieu Goar"
"1411","Raphaëlle Besse Desmoulières"
"1412","Bertrand Bissuel"
"1413","Sandrine Cassini"
"1414","Patrick Roger"
"1415","Manon Rescan"
"1416","Jean-Baptiste Jacquin"
"1417","Aurélie Collas"
"1418","Luc Cédelle"
"1419","Alexandre Lemarié"
"1420","Gérard Courtois"
"1421","Isabelle Rey-Lefebvre"
"1422","Christophe Ayad"
"1423","Elise Vincent"
"1424","Benoît Vitkine"
